global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
62441.84074505996	76.55161152524671	3898983475.631431	5860.1492271122825	98056.71180350824	-10.74769678656594	115.5129862159598	9615118729.716272	62893.010167738976	2.820659562647052	7.956120368352256	3955530727.959318	63146.98211507112	61965.18233987009	1.068663	14.060246	0.03047462000000001	0.0167915	0.12597959179999998	-0.0320666586	-0.11486944060000001	-0.042450245899999996	0.0108707767	-0.1580572354	0.1086263602	-0.0476288153	-0.0495327956	0.034334719799999996	-0.0928421292	-0.0248681706	-0.1382891141	0.0686759339	0.0052342019	0.0558633826	-0.019551686699999998	-0.1873687627	-0.0603452374	-0.0097984343	-0.2261246496	0.030406369199999998	0.1232865207	0.0740723833	0.0881107473	0.0045125593	-0.04471653019999999	0.0156284532	0.1221539376	0.015786821	-0.0012598248	0.0670177434	0.0714463671	0.007251060799999999	-0.0636456209	0.040140855	-0.052400960700000006	-0.0402462882	-0.0822240182	-0.129566762	0.0711276924	0.0172836362	-0.057236266200000004	-0.049327795	0.1334925178	0.0913677482	0.0380529444	-0.1408960746	0.0559934319	0.0216086656	-0.053686702999999995	0.040674899900000006	0.1881214843	0.00029288270000000003	0.0483185959	0.2186391713	0.1205218682	-0.0884954014	-0.0691200568	-0.0626693842	-0.0362150665	0.043204116900000006	-0.0320839692	-0.06802881849999999	-0.10843418310000001	-0.0010092477	-0.09911720550000001	-0.0315579003	-0.0059891305	0.0632655649	0.0189624596	0.050010969800000006	0.021482766400000002	0.0029995284	0.1481359226	0.0238124588	-0.0759788804	0.08181903900000001	0.0634136596	-0.005791030500000001	-0.1220809117	0.017321432	0.0	0.0	0.0013231600000000005	-1.2419999999999534e-05	1.5425639999998838e-10	1.750752385600001e-06	-0.071562	-0.0026361999999999913	0.0051211198440000005	6.949550439999954e-06	-0.116183	-0.008519999999999986	7.259039999999975e-05	0.013498489489	-0.0028203000000000004	3.39899999999998e-05	7.954092090000002e-06	1.1553200999999867e-09	0.000960185	-0.000250275	6.2637575625e-08	9.21955234225e-07	-0.000673234	0.00010185499999999988	1.0374441024999971e-08	4.5324401875600006e-07	0.0	0.0	0.0	0.0	0.0	0.0
62421.62525600464	-20.215489055321086	3896459299.6010776	408.6659977458066	98140.92585495283	84.21405144459276	7092.006460712519	9631641327.667349	62821.46521714154	-71.54495059743931	5118.679955990032	3946536492.0285244	63072.13031639005	61589.518392285856	1.111096	14.618542	0.1066165	0.0732498	0.1311894837	-0.0628606306	-0.1451597872	0.1102941475	-0.1211587048	-0.0449744808	0.10225646640000001	-0.1027009118	-0.1191894705	-0.0831273547	0.0033587195	0.05063502809999999	-0.16758803	0.0372206504	-0.0173399921	0.1234474319	0.058625692300000004	0.018407696100000003	-0.1127082816	0.07066002019999999	0.0844803098	-0.012569324	-0.1165835018	0.0327319071	-0.0189495441	-0.038234508	-0.09113236039999999	-0.1413367109	0.0642534907	-0.0858318883	0.036543873399999996	0.1068217748	0.0850752512	-0.0041440177000000005	0.0528257775	-0.0921886852	0.1374809823	0.0730374184	-0.0840060911	-0.0196007621	0.10524158970000001	0.0814871642	-0.08102756009999999	-0.0671311267	-0.0337171052	0.014862980900000001	-0.06024256400000001	-0.1671843076	0.0092698644	0.03281611	-0.1273205159	-0.0538696042	0.0350602809	0.11657189119999999	-0.0812025851	-0.042412244	-0.1005922136	0.0948856137	-0.0502115063	-0.0082357104	0.0593034863	0.0891726376	0.1621539649	-0.121902762	0.0033446683	0.001906634	-0.1062509228	-0.0536563191	0.0440265767	-0.0582339221	-0.0878127487	-0.1201912319	-0.0448983904	-0.0610547947	0.0728608788	-0.0811474183	-0.1171379131	0.0881801428	0.0202762934	-0.0086825068	-0.1213983607	0.025873412999999998	0.0	0.0	0.0012896	-3.356000000000062e-05	1.1262736000000416e-09	1.6630681599999997e-06	-0.0013963100000000006	0.07016569	1.949681616100002e-06	0.0049232240531761	-0.100691	0.01549199999999999	0.0002400020639999997	0.010138677480999999	-0.00286925	-4.8949999999999435e-05	8.232595562499999e-06	2.396102499999944e-09	0.000692485	-0.0002677000000000001	7.166329000000002e-08	4.79535475225e-07	-0.0007750889999999999	-0.00010185499999999988	1.0374441024999971e-08	6.007629579209998e-07	0.0	0.0	0.0	0.0	0.0	0.0
62430.123686602645	8.498430598003324	3897520343.5245047	72.22332262907914	97729.29954672759	-411.6263082252408	169436.21762314092	9551015989.894009	62787.394153071386	-34.071064070150896	1160.8374068723276	3942256864.533143	63047.85684647303	62326.66567284043	1.202195	15.817119	0.1040079	0.0627197	0.1048828924	-0.1316534972	-0.0281880586	-0.0654025659	0.0757691875	-0.057186040300000004	0.1461563849	-0.0425158197	-0.0677978223	0.1318623433	0.0033390032	0.0154447551	-0.07620428	-0.0907701594	0.0401502922	0.058874906	0.0599782527	0.0197609888	-0.16867660899999998	0.0260767853	0.0354392382	0.12118018550000001	0.1646569951	0.0327368863	-0.0274501255	0.0605753239	0.0686452697	0.029534969700000007	-0.0935963158	-0.1825315301	0.074300883	0.1333984823	-0.034912339	-0.0016677031	0.0023268106	0.111014209	-0.10940272179999999	-0.0991156317	-0.0161704032	0.0314463938	0.2076979891	-0.0613984254	0.0472087525	0.0660944206	-0.0719997646	-9.28761e-05	-0.012962074399999999	-0.08273061129999999	-0.0615738734	-0.0972553583	-0.0526527554	-0.0556052982	0.0153154102	0.18035939039999999	-0.0094597622	-0.0137247053	0.1805941733	-0.0669449363	-0.0445163973	0.07696532639999999	-0.056017715999999995	-0.07703081839999999	0.011044330900000001	-0.0888177367	0.1975301377	-0.0114445613	-0.046434212999999995	0.15793604220000002	0.0364306362	0.0147520638	0.124752261	0.1110442516	-0.004975489699999999	0.0119861605	-0.040308668799999996	0.1394467184	-0.209168697	-0.0191763916	-0.0891684993	-0.0115691389	-0.1204449224	0.0342955233	0.0	0.0	0.00132686	3.726000000000011e-05	1.3883076000000085e-09	1.7605574596e-06	-0.0545702	-0.05317389	0.0029779067280399996	0.0028274625777321	-0.12663700000000006	-0.025946000000000045	0.0006731949160000027	0.016036929769000015	-0.00278579	8.346000000000003e-05	7.7606259241e-06	6.9655716000000075e-09	0.00110604	0.000413555	1.71027738025e-07	1.2233244816e-06	-0.0007750889999999999	0.0	0.0	6.007629579209998e-07	0.0	0.0	0.0	0.0	0.0	0.0
62264.323979579814	-165.79970702283754	3876846040.6340775	27489.542848858764	97636.60761534492	-92.69193138266563	8591.794143448798	9532907146.63283	62725.86457854626	-61.52957452512783	3785.888541243259	3934534087.1261244	62969.675607587444	61422.71118467973	1.286742	16.929485	0.13906955	0.0749195	-0.0319236201	-0.1007119093	0.0367813024	0.0233083208	0.0879710232	0.0555268759	0.0416625515	-0.0647604687	-0.0725478103	-0.09757711640000001	0.0843851527	-0.0078345195	-0.029593282000000002	0.0591048625	-0.0918961735	0.0841653858	-0.026351898999999998	0.0208137055	-0.0439876774	-0.0100521742	0.0355203177	-0.031017243599999997	-0.0003446093	0.0214614362	-0.0065443799	0.0106767409	0.0443674599	0.021702060699999998	-0.09597547349999999	0.0115204592	0.1012069475	-0.0325438183	-0.1245328142	0.0456006309	-0.017339910400000002	0.08419354109999999	0.0112515953	-0.0827900551	0.06604965780000001	-0.0623207159	0.0767464854	0.0579208355	0.0304800502	0.09054919619999999	-0.1450911985	-0.08257588540000001	-0.0091391165	-0.039856051	0.022796717799999998	0.0970168011	-0.0873689607	0.011885576799999999	-0.013880011999999999	0.0471138197	-0.005489752099999999	-0.0210393882	-0.0265523402	-0.0297481577	-0.0202536706	0.0149270731	-0.0099232685	-0.0335680199	-0.039087115	0.028825624100000002	0.0745128849	0.097032866	0.117651246	0.13553641449999998	-0.0478882109	0.0245435473	0.0371917695	-0.0105895851	-0.0056673002	0.13018142189999998	0.0387120419	-0.0338506806	-0.0780708974	-0.0244629255	-0.1068295952	-0.014449316299999999	-0.11922272449999999	0.0425454885	0.0	0.0	-0.00349119	-0.00481805	2.32136058025e-05	1.21884076161e-05	0.010178	0.06474819999999999	0.00010359168400000001	0.004192329403240001	-0.102409	0.02422800000000007	0.0005869959840000032	0.010487603280999996	-0.00324566	-0.0004598700000000002	1.05343088356e-05	2.1148041690000023e-07	0.000974415	-0.000131625	1.7325140625000002e-08	9.49484592225e-07	-0.0010890999999999995	-0.00031401099999999984	9.860290812099995e-08	1.1861388099999997e-06	0.0	0.0	0.0	0.0	0.0	0.0
62294.91631274461	30.592333164800948	3880656598.4118547	935.8908484661799	97735.68916752654	99.0815521816112	9817.15398271734	9552264937.051365	62785.73984901577	59.87527046951436	3585.0480137974987	3942049128.3882866	63030.166072354776	61563.66457610704	1.162583	15.295947	0.14152188999999998	0.0852566	-0.0348028645	-0.0780746751	-0.0275370596	-0.1441173067	0.0935251216	-0.020564948899999998	0.0463219417	0.031013576600000002	-0.10899656519999999	0.0153636014	0.0422654305	-0.0309700769	-0.04676205730000002	0.0398286219	0.0881198533	0.1531598742	0.032137056000000004	0.0034282338	-0.1049583125	0.12790769189999998	0.0557236679	-0.1022215953	-0.040235661400000004	-0.033259661499999996	0.07344177019999999	-0.0719686632	0.2124001438	-0.0541517337	-0.1836411147	0.0567935052	-0.0888536518	-0.0902379433	0.048545511500000006	0.0462949521	-0.0710285356	-0.0597454213	0.1114410649	0.0106187398	0.0049389939	0.1554713469	0.0119831125	0.0027576434000000003	0.1691443009	0.0943253723	0.13300568699999998	-0.0439542745	0.022214107599999998	-0.0572068399	0.0649494164	-0.0651089145	-0.152803614	-0.0418812936	0.015711177399999998	0.0923628027	-0.1348858029	0.0026578709999999996	-0.0919086678	-0.0195786756	0.0178446876	-0.0992687882	0.0567966314	-0.22140203120000002	0.0681410304	0.2043084919	0.0878131823	-0.016791262	0.010440244	-0.0787585638	-0.0743948468	0.0583547558	-0.045236134500000004	-0.0291786075	-0.11096978029999999	-0.0272241896	-0.1465086183	-0.0399928545	-0.020162743400000002	-0.1740293325	-0.0020620275	-0.017321432	-0.11773449400000001	0.050581898300000004	0.0	0.0	-0.00957128	-0.00608009	3.69674944081e-05	9.16094008384e-05	-0.0712613	-0.08143929999999999	0.005078172877689999	0.006632359584489999	-0.09431800000000004	0.008090999999999945	6.546428099999912e-05	0.008895885124000006	-0.00268269	0.0005629699999999999	7.196825636100001e-06	3.169352208999999e-07	0.000704185	-0.00027023	7.30242529e-08	4.958765142249999e-07	-0.00100407	8.502999999999983e-05	7.230100899999972e-09	1.0081565648999995e-06	0.0	0.0	0.0	0.0	0.0	0.0
62247.41345515943	-47.50285758518294	3874740481.8575625	2256.521478758172	97635.88766767396	-99.80149985257593	9960.339372823715	9532766560.654648	62640.84196442249	-144.89788459327974	20995.396959607413	3923875082.011754	62879.702217323655	60808.420812329816	1.234749	16.245422	0.18271547	0.123332	-0.0576006707	-0.0329876158	-0.0360520632	0.1103407581	-0.0713604155	0.0523837874	0.0775124984	-0.009175523199999999	-0.0405096272	-0.20487157079999999	0.1368164864	0.0729726691	0.0834166219	0.13720982369999998	-0.0848568023	-0.0335743277	0.1132491682	0.0029513815999999997	0.06174169280000001	0.05403349650000002	-0.0408366906	-0.1824867571	0.13102506960000002	0.0643412294	-0.0662064985	-0.0478270853	0.1136515662	0.0977782573	0.042242113399999996	0.10016867730000001	0.1119612869	-0.0135555823	0.0116365864	0.003346935	0.061676256799999996	-0.0297762048	-0.0618909112	0.0521522247	0.2134633486	0.09899408859999999	0.0012752322	0.0092591582	0.0446144783	-0.1013903622	-0.0478324159	-0.1182380301	-0.0985221159	0.054752061100000006	0.0958148939	0.1330120846	0.0315991148	-0.1316361607	-0.0382385857	-0.0716101487	-0.055160110899999996	0.0587117754	-0.0568292175	-0.19965187489999997	-0.052947362000000005	0.08015380379999999	0.0288668023	-0.1123737311	-0.10996760960000004	-0.0093717279	-0.046836265999999994	0.1070222242	0.009637045300000001	-0.0471027746	0.015412466000000001	-0.0704021058	-0.03671188	-0.033512632	0.1279197594	0.1014496459	-0.2054062244	0.0182365617	0.0270753142	-0.0025048314	0.0808560642	-0.020183883700000002	-0.1159835518	0.058364414	0.0	0.0	-0.010871700000000002	-0.0013004200000000018	1.6910921764000047e-06	0.00011819386089000005	0.0488605	0.1201218	0.00238734846025	0.01442924683524	-0.110756	-0.016437999999999953	0.00027020784399999837	0.012266891535999998	-0.00302695	-0.0003442599999999999	9.1624263025e-06	1.1851494759999992e-07	0.00121046	0.000506275	2.5631437562500003e-07	1.4652134116e-06	-0.00105064	-4.6570000000000125e-05	2.1687649000000113e-09	1.1038444096e-06	0.0	0.0	0.0	0.0	0.0	0.0
62313.82994054912	66.41648538969457	3883013401.859676	4411.1495315195125	97567.34276422462	-68.54490344933583	4698.403788878772	9519386374.071695	62719.376610849424	78.53464642693145	6167.690689403134	3933720202.4535656	62962.811393190575	61406.41618024264	1.051003	13.827895000000002	0.14467015	0.0898409	-0.0427073862	-0.025670920899999998	0.0647950429	0.0079099788	-0.0005956212	0.0768405023	0.0897317915	0.0371516294	0.1000097185	0.0475349091	0.0710297288	0.0040734252	0.1110424768	0.0328614477	0.0526536048	-0.11672296230000001	0.0707380982	-0.0071936831999999985	-0.051857689299999996	0.184975759	-0.0578506134	-0.0665688339	0.09545850199999999	0.0734165103	-0.0080096333	-0.020956823700000002	0.0416422554	0.0415305184	-0.09466734550000001	-0.0502305647	0.034774412000000005	0.15122350769999998	-0.0782079909	-0.0183780629	0.0750790787	-0.0899842642	0.0028404529999999997	0.0080882851	-0.0040189901	0.0743266507	0.013375087800000001	0.0906840208	0.017282414399999998	-0.0493763849	0.1099831205	-0.0711196904	-0.012537944099999998	0.0822220018	0.0658687324	-0.0388775053	0.119325007	-0.08872860800000001	-0.0065165318	0.031324742999999995	-0.16840416649999998	0.10078487929999999	0.0168829082	-0.10248184070000001	-0.0866777732	0.0087173312	0.028677447999999998	-0.0409174474	-0.0240790711	0.0101682488	0.1133956413	0.028536061600000006	-0.09120696439999999	0.10938785179999999	0.0932770909	-0.10521759259999999	-0.0708774186	-0.0071850764000000004	0.0076739697	-0.0148522146	-0.0464886251	-0.095135745	-0.0236120581	0.0064741632999999995	0.11319366970000001	-0.0230350742	-0.1139738049	0.0658539718	0.0	0.0	0.0012607	0.012132400000000002	0.00014719512976000006	1.58936449e-06	-0.035764099999999986	-0.08462460000000001	0.0012790708488099995	0.0071613229251599984	-0.128916	-0.01816000000000001	0.00032978560000000034	0.016619335056000002	-0.0031654	-0.00013845000000000006	1.001975716e-05	1.9168402500000008e-08	0.000886697	-0.00032376299999999997	1.0482248016900002e-07	7.862315698089998e-07	-0.00118349	-0.0001328499999999999	1.7649122499999973e-08	1.4006485801e-06	0.0	0.0	0.0	0.0	0.0	0.0
62347.503060607996	33.67312005887652	3887211137.892523	1133.8790144995126	97826.75840212264	259.41563789801154	67296.47318603219	9570074659.467272	62856.18102309281	136.80441224338574	18715.447209258233	3950899492.807813	63094.34580153379	61020.415264715295	1.004848	13.22065	0.06517805	0.0303091	-0.047993623799999996	-0.0317279534	0.0305459927	0.07187216839999999	-0.050712695700000004	0.0761672972	0.046705856500000004	0.023087196	0.059385005	-0.0402030344	0.0181204605	-0.0941579916	-0.0061536297	0.027498881699999998	0.0082644842	-0.08301558839999999	0.1050498881	0.0835396935	-0.0498862104	0.020336844399999998	-0.20677637	-0.0509931363	0.011962533899999999	0.0455985491	-0.0372160557	0.13240428810000002	0.0300436135	0.0667119687	-0.0097994858	0.1548207017	0.0256112827	-0.0628040332	-0.1326338779	0.1320817861	-0.029836446099999997	-0.1303121826	0.1540742196	0.0758197981	-0.0391103803	0.0441418677	-0.2570893041	0.08792169849999999	0.1533510524	-0.024125447400000003	-0.14628564619999998	-0.0327035635	0.0899973322	-0.0132360151	0.0268011867	0.0011268228999999999	0.08272045160000001	-0.1053969345	-0.0621100645	0.0396041342	0.0379468889	0.2147689891	-0.0428958855	6.90404e-05	-0.0226740883	0.05869084860000001	-0.12322474580000001	-0.0095290724	-0.10430970789999999	0.1048931951	-0.06349122110000001	0.0859295416	0.0475825408	0.0567247882	-0.08916563400000001	-0.0323948068	-0.1923946705	-0.0665263227	-0.0902028536	-0.0825445684	-0.0104305913	-0.1536214763	0.20573814699999998	-0.2023722114	0.0263841085	-0.025873412999999998	-0.111709738	0.0730129781	0.0	0.0	-0.0152296	-0.0164903	0.00027192999408999995	0.00023194071616000001	-0.0542036	-0.018439500000000004	0.00293803025296	0.00034001516025000016	-0.112031	0.016885000000000008	0.0002851032250000004	0.012550944960999998	-0.00314075	2.4650000000000196e-05	9.8643105625e-06	6.076225000000095e-10	0.000797472	-8.922499999999996e-05	7.961100624999992e-09	6.359615907840001e-07	-0.0010301	0.00015339	2.35284921e-08	1.06110601e-06	0.0	0.0	0.0	0.0	0.0	0.0
62375.24988785539	27.746827247392503	3890671798.572404	769.8864222966431	97817.76957731426	-8.988824808373465	80.79897143563026	9568316045.08055	62892.373295802696	36.19227270988631	1309.8806039067813	3955450618.778596	63129.37618553647	61710.75978740518	1.085966	14.287909	0.03758004	0.0156787	-0.0353487242	-0.06837318349999999	0.033789235	-0.1294365368	0.0588435997	0.0458788317	0.0265408091	-0.0429574548	-0.0431343719	0.0758385753	-0.0485680514	-0.1240638705	0.0457245246	0.1087172983	0.0213875369	-0.0129518987	-0.0765607663	0.0312562838	-0.0718936422	0.041864293999999996	0.031292138399999996	-0.20579904570000002	0.2556144221	0.095265098	-0.0638218758	0.058702474000000004	-0.1364639658	-0.042621715	0.037178657999999996	0.0464012616	-0.0311464035	0.0355031209	0.0102180913	-0.0962437768	-0.008709279	0.0887419429	-0.1307508076	0.055319617300000005	0.0627282917	-0.0799388109	0.0394483679	-0.028224528199999998	-0.0663845131	-0.031200040499999998	0.011924591100000001	0.028392301600000006	0.1299230395	0.025450755099999996	0.1081567933	0.029780265	0.0134951052	0.0575094992	-0.0252890472	0.07215822549999999	-0.0897122041	0.0069005065	-0.057533359900000004	-0.301490138	-0.0959478926	0.1225670225	-0.0832952006	0.1208377748	0.0368237693	0.0042061353	-0.0821097076	-0.010485583599999999	0.007590279	-0.0055813901	0.0767390892	0.0457047869	0.080048983	0.0099543845	0.1693699416	0.0394988827	0.035763591000000004	0.0469447837	0.0029531742	0.09375327369999999	0.039964506600000005	-0.0286973162	-0.10919640289999999	0.0798054984	0.0	0.0	-0.00805521	0.007174389999999998	5.147187187209999e-05	6.488640814410001e-05	-0.046171300000000005	0.008032299999999992	0.0021317889436900006	6.451784328999986e-05	-0.105466	0.006564999999999988	4.309922499999984e-05	0.011123077156	-0.00308048	6.026999999999987e-05	9.4893570304e-06	3.6324728999999827e-09	0.000971459	0.0001739869999999999	3.027147616899997e-08	9.43732588681e-07	-0.00111201	-8.191000000000013e-05	6.7092481000000236e-09	1.2365662401000002e-06	0.0	0.0	0.0	0.0	0.0	0.0
62245.05076370584	-130.19912414954888	3874446344.5763173	16951.811929309642	97928.11674528301	110.34716796875	12176.497478723526	9589916049.27778	62846.13084262025	-46.24245318244357	2138.3644763304856	3949636161.887744	63086.00506631595	60701.878823687926	1.107065	14.565503	0.10100871	0.054642	-0.074367454	-0.010180121700000001	-0.00723897	0.0011900638	0.0573764913	0.0418122482	-0.0722298029	-0.0461134636	-0.045855025099999995	-0.048537663499999995	0.0340401427	-0.07221485429999999	-0.030114496299999998	-0.0553442943	-0.0476978496	-0.00019189509999999998	0.0697958508	0.0754524851	0.005734889599999999	-0.0667771182	-0.0444264901	-0.23108099149999997	-0.0567994733	-0.0807804467	-0.0444389995	0.0084422118	0.038318461899999996	-0.1533971782	-0.022603329900000003	0.0048241613	0.0604879293	-0.1054187191	0.0958559044	0.0846080634	-0.0414482944	0.08801486289999999	0.0365012329	-0.1167095466	0.1000432115	-0.1217147775	0.0542468935	0.0576710655	0.1073946322	-0.0429942359	-0.0828438554	-0.0369960769	0.0561991887	-0.0272766395	-0.0793680721	0.0317502484	-0.0077843793000000015	-0.0663136933	-0.0657559421	-0.022360956499999998	0.0489833825	0.0605430009	-0.2245118962	-0.0713032757	0.10209581279999999	0.0490395878	0.0045702269	-0.0362126885	0.1401650384	-0.0198843688	-0.0060984253	0.1010084726	0.0589560845	-0.08483708570000001	-0.1300686228	0.048329812300000004	0.1047837849	0.010610777	-0.0214333369	0.1877377809	0.0496522213	-0.0336751983	-0.06470563929999999	-0.0954150475	0.033404542999999995	-0.0315052085	-0.10643940789999999	0.086197438	0.0	0.0	-0.00431995	0.00373526	1.3952167267599997e-05	1.86619680025e-05	-0.0137588	0.032412500000000004	0.00018930457744	0.0010505701562500002	-0.0656256	0.0398404	0.0015872574721599998	0.0043067193753600005	-0.00327115	-0.00019067	1.07004223225e-05	3.63550489e-08	0.00121046	0.0002390010000000001	5.7121478001000034e-08	1.4652134116e-06	-0.0011827500000000006	-7.074000000000056e-05	5.004147600000079e-09	1.3988975625000015e-06	0.0	0.0	0.0	0.0	0.0	0.0
62177.934088984446	-67.11667472139379	3866095487.574094	4504.648025657381	98005.38488539212	77.26814010911039	5970.365475921115	9605055466.533846	62733.50479185816	-112.62605076209002	12684.627310264876	3935492623.4700904	62959.030694279776	61238.128390616905	1.100909	14.484501000000002	0.05544194	0.0335963	-0.0738590073	-0.0027073193	-0.0484927868	-0.198362249	0.1344041896	0.025137441899999998	-0.0726237899	0.0239899777	-0.08482831710000001	0.048472582	0.0745635865	-0.050393486200000004	0.0657566148	-0.0786946966	-0.08531586740000001	-0.0379457814	0.0024457176000000002	0.0783708174	-0.1274441616	0.043303368499999995	0.054086367	-0.0591484883	0.0654992505	-0.10567125050000001	0.0169563877	-0.1113725896	-0.0074999968	0.0665827611	-0.0754267238	-0.046999901600000005	-0.024091419300000003	0.1387246356	0.0503207822	0.0101973501	-0.0415677579	-0.0138733384	-0.11306924439999999	0.059268813899999995	-0.0546081627	0.11692129	-0.0641788754	0.0447386907	0.0823061459	0.1413807526	-0.05675248610000001	-0.0831525725	0.0377808411	0.061720502300000014	-0.098713646	0.044062171799999994	0.0380704592	-0.020237378400000002	-0.061394134	0.1555003159	-0.0667390263	-0.0295857483	0.007056226999999998	-0.1042560267	0.08843227070000001	-0.0359853346	0.1162919872	0.013142258200000001	-0.024515739900000003	0.026417296099999998	0.09237938679999999	-0.0127028176	-0.1334669946	0.027297084500000002	0.018827383899999998	0.041828323	0.0191090111	0.0824587872	0.10584785890000001	-0.08921755560000001	-0.051155138899999994	-0.0665014149	0.0198403477	-0.11923209259999999	-0.0733424092	-0.0342955233	-0.103444905	0.0921567128	0.0	0.0	0.00129509	0.00561504	3.15286742016e-05	1.6772581081000004e-06	-0.0160239	-0.0022651000000000012	0.00025676537121	5.130678010000004e-06	-0.0838529	-0.018227299999999988	0.00033223446528999955	0.007031308838409999	-0.00280066	0.0004704900000000001	7.8436964356e-06	2.2136084010000004e-07	0.00109516	-0.00011530000000000005	1.3294090000000007e-08	1.1993754256e-06	-0.00118365	-8.999999999994257e-07	8.099999999989659e-13	1.4010273225000002e-06	0.0	0.0	0.0	0.0	0.0	0.0
62074.09779827185	-103.8362907125993	3853193617.469417	10781.975268951432	97427.02014851119	-578.3647368809325	334505.76886735024	9492024255.018406	62706.54780847888	-26.956983379284797	726.6789529110367	3932111138.057047	62925.5744919791	60238.73792314332	1.206521	15.874023	0.11539423999999998	0.0861054	-0.1107747061	0.0806390047	-0.07233303740000001	-0.0476675217	0.1175486359	0.0580820158	-0.0771629671	0.062312893700000004	0.0240842465	-0.1523117106	0.0837333287	-0.0072611476	0.09358755810000001	0.0032232785999999998	-0.1530537124	0.039837550299999996	-0.0929512584	-0.0227462926	0.0352086664	-0.0245493004	0.0333509243	-0.0014935235	-0.046855363399999995	0.0649775269	-0.014307842	-0.1000785826	-0.05817113	0.0880595802	-0.057719678899999995	-0.0058121536	-0.1952187956	0.0093266428	0.11044006769999999	-0.0683921008	-0.093206661	-0.0414584151	-0.063906006	0.0122561651	-0.0913209856	-0.1155967178	-0.0721289218	0.06363361940000001	0.0775904419	0.0778404092	-0.078077757	-0.09116088289999999	-0.0026523429999999997	0.10302244960000001	-0.0493536791	0.1431727641	-0.0355362004	0.0796482111	0.019084706200000003	-0.022989769	0.015588742	-0.046362273200000005	-0.0192805032	0.0094226925	-0.0718838259	-0.0345277532	0.1011010968	0.059336620199999995	-0.0742669301	0.1061323259	0.0325246706	-0.17429102789999998	-0.0277625886	-0.1060595081	0.0436187346	0.0593593305	0.0169134965	0.1056889547	0.0567276693	-0.0363928429	0.13544314359999998	-0.10021568269999999	0.0306026949	-0.1140228508	-0.1009799201	-0.0370667037	-0.1002195761	0.09765341039999999	0.0	0.0	-0.002863	-0.00415809	1.7289712448099993e-05	8.196769000000001e-06	-0.0280337	-0.0120098	0.0007858883356899999	0.00014423529603999993	-0.06887130000000001	0.014981599999999984	0.0002244483385599995	0.004743255963690001	-0.00436124	-0.0015605799999999998	1.90204143376e-05	2.4354099363999995e-06	0.000970845	-0.00012431499999999995	1.5454219224999987e-08	9.42540014025e-07	-0.00118365	0.0	0.0	1.4010273225000002e-06	0.0	0.0	0.0	0.0	0.0	0.0
